1,Magnitude,,,,
1,2.24354377511178,,,,
1,1.53070729463575,,,,
1,1.60072829463193,,,,
1,1.2584429127794,,,,0.189294555501368
1,0.335916495273909,,,,
1,0.380968092250821,,,,
1,0.86526134302242,,,,
1,0.784622127350885,,,,
1,0.600924323643982,,,,
1,2.17368777012939,,,,
1,0.449158440173063,,,,
1,0.413344571266746,,,,
1,0.42743463041311,,,,
1,0.139221338815837,,,,
1,0.309734251662763,,,,
1,0.648354405012016,,,,
1,0.298301420046407,,,,
1,1.23580577404504,,,,
1,2.35694326848525,,,,
1,1.2818219230279,,,,
1,1.33058506168701,,,,
1,1.29399511115137,,,,
1,1.65026995763848,,,,
1,1.51900165945509,,,,
1,1.21710270994903,,,,
1,0.837368369215715,,,,
1,1.16383585622957,,,,
1,1.99880441411157,,,,
1,1.78178926868348,,,,
1,1.44290448980434,,,,
1,1.61772761459861,,,,
1,0.675646374332634,,,,
1,0.806888106001325,,,,
1,0.929867404228058,,,,
1,0.404714781298835,,,,
1,0.501535120764519,,,,
1,0.300766500484901,,,,
1,0.247359083784325,,,,
1,0.257294134925046,,,,
1,0.757551996604013,,,,
1,0.605693123742228,,,,
1,0.640020404076811,,,,
1,0.819643615404425,,,,
1,1.85970005000031,,,,
1,0.85925585153799,,,,
1,0.434873614207795,,,,
1,0.60208353545898,,,,
1,0.510978785657556,,,,
1,0.498627342540754,,,,
1,0.48848994642667,,,,
1,0.478294393448525,,,,
1,0.133156295600336,,,,
1,0.225258550806988,,,,
1,0.40457752765396,,,,
1,0.465711881703133,,,,
1,0.678658711310037,,,,
1,0.767418892993389,,,,
1,0.643103468103374,,,,
1,0.746036590192746,,,,
1,0.522823765687177,,,,
1,1.3870795738226,,,,
1,1.49188393516035,,,,
1,1.88777403072522,,,,
1,0.123907364424911,,,,
1,0.33544253389274,,,,
1,0.129315110602117,,,,
1,0.598327786479786,,,,
1,0.509086840394939,,,,
1,0.143477017801535,,,,
1,0.804635689711101,,,,
1,0.22823092588241,,,,
1,0.489990744788545,,,,
1,0.509737149666665,,,,
1,0.470360147454216,,,,
1,0.239753240204524,,,,
1,0.0705897194487849,,,,
1,0.423665806819012,,,,
1,0.387737931864074,,,,
1,0.4107241625962,,,,
1,0.344311723241443,,,,
1,0.410629168943187,,,,
1,1.22514688900764,,,,
1,0.855006367287927,,,,
1,0.415404722849066,,,,
1,0.555256404019141,,,,
1,0.516172825274592,,,,
1,0.785450761697806,,,,
1,0.925645718309658,,,,
1,0.688302685630718,,,,
1,0.77786415518689,,,,
1,0.266187296002149,,,,
1,0.252058977204535,,,,
1,0.361230790359221,,,,
1,1.24798692855959,,,,
1,1.16765927933816,,,,
1,1.88631560730687,,,,
1,0.548063723622809,,,,
1,0.723845980106014,,,,
1,0.667230268526296,,,,
1,0.334869489868533,,,,
1,0.690166799216177,,,,
1,0.63713128755986,,,,
1,2.21785192433814,,,,
1,0.409703180232447,,,,
1,0.409757233599363,,,,
1,0.437920752285324,,,,
1,0.632710013765589,,,,
1,0.359162547871222,,,,
1,0.334785106201402,,,,
