Episode,Running Deviation
432,0.253893556090561
433,0.40129907107431156
434,0.25515942232335614
435,0.14008309963374574
436,0.31374238939125737
437,0.33112753936312284
438,0.4779232818519239
439,0.4400929608244066
440,0.3814395628460717
441,0.5731454919564248
442,0.1358968749183719
443,0.541134682306428
444,0.3479639968220036
445,0.374441703991734
446,0.19318707909607905
447,0.24913941914425008
448,0.395414770251439
449,0.4228255370852575
450,0.40807559452351355
451,0.2612695198496967
452,0.19027619333517268
453,0.1328011430863425
454,0.46389632211569043
455,0.2079384928916161
456,0.18301996097738005
457,0.133928196235672
458,0.3682745421946946
459,0.09143470598495312
460,0.35523883347597324
461,0.28470108420299955
462,0.48290694284322516
463,0.32962670540182076
464,0.2560432504233359
465,0.30025122914191515
466,0.3198979478967952
467,0.3581187903497954
468,0.19120530087292897
469,0.4839984217742738
470,0.24076270221673765
471,0.3453030333526037
472,0.2906506257941541
473,0.6590714983913283
474,0.2693962978291011
475,0.8962208357565197
476,0.4969733178621006
477,0.16178944537321976
478,0.1675658924692002
479,0.3934514196038417
480,0.3690208542817911
481,0.40814576623688786
482,0.2469283675649951
483,0.5278293290594047
484,0.49600308408445204
485,0.419910027221065
486,0.3648641970184441
487,0.15851282621916837
488,0.19401523792383457
489,0.4650524624519791
490,0.6535488445323271
491,0.2654376746798526
492,0.34966320521597294
493,0.40489235910548854
494,0.14675578511266324
495,0.2354365489687023
496,0.3666256598647011
497,0.2167067332524202
498,0.30627009015644036
499,0.1502869263046848
500,0.500605757024581
501,0.4528626841021839
502,0.3764208680944022
503,0.14571407970401573
504,0.352261661877795
505,0.1737653462632472
506,0.3353342498305338
507,0.5267534035187523
508,0.7104392216068204
509,0.20964595200202407
510,0.1533823369266438
511,0.22230573845074766
512,0.23430392044256862
513,0.40411965247052084
514,0.6109076912252445
515,0.4617134623095568
516,0.5174424971808542
517,0.4428312158773507
518,0.45593376528282475
519,0.19045086314179077
520,0.25875455131937275
521,0.11936460154630979
522,0.591914541806004
523,0.722511634694606
524,0.130378431722718
525,0.22138758174470397
526,0.3990890847873932
527,0.4018931635075333
528,0.2887514622869939
529,0.46963883175948373
530,0.11991589552474467
531,0.1821687674789571
532,0.25001074512914306
533,0.3560386505464628
534,0.6392503104865299
535,0.53619144734207
536,0.20994912104347851
537,0.29655705087266887
538,0.3158379960871367
539,0.3322331032627745
540,0.30031546798007513
541,0.18324869595071688
542,0.5167358519089124
543,0.24774023558575362
544,0.48541410364008925
545,0.4612623466206808
546,0.1545300536610897
547,0.4121866103450154
548,0.13070872280124518
549,0.28600177625085177
550,0.2810225721296108
551,0.31539721555461575
552,0.19698363911659522
553,0.22063651789428687
554,0.36463173372666335
555,0.3870693280717508
556,0.13368066555328267
557,0.11021086283224357
558,0.17951553245649338
559,0.40196952012906406
560,0.4353108605440787
561,0.7317658026448555
562,0.23840748106443282
563,0.25973069438217117
564,0.19049006863652937
565,0.29090264654153003
566,0.23292724453076333
567,0.1882677827220033
568,0.5218121310751294
569,0.27812089164903697
570,0.5003908648781313
571,0.28905541927049117
572,0.29299485709017253
573,0.2538935821132651
574,0.21510995366608401
575,0.4585264062646527
576,0.3606485177778964
577,0.38562731561951813
578,0.578272212112173
579,0.24823517604854836
580,0.40734139179700307
581,0.302684534402614
582,0.40447569223444746
583,0.5920580820675727
584,0.3269900894884877
585,0.12002051160102367
586,0.39856892344018174
587,0.47014404407369104
588,0.40529217142561125
589,0.16846044758746687
590,0.27155056065781646
591,0.3813484985417185
592,0.4666507239996636
593,0.29595504276941914
594,0.1918231761448995
595,0.23815983496861506
596,0.38124671750616307
597,0.30278072711521886
598,0.17749501292085287
599,0.25967591498078263
600,0.16205252761742686
601,0.24873657626867682
602,0.3716151336240886
603,0.5195947067974628
604,0.3569744249648511
605,0.16137479137813043
606,0.4655579795467552
607,0.17209701652149592
608,0.3514409705013018
609,0.16615708727065637
610,0.31462537955857167
611,0.2072958841329646
612,0.2807309801131954
613,0.23090372711788384
614,0.18371631422406765
615,0.255369879929489
616,0.14820185660234306
617,0.15324071022542896
618,0.2689436605211073
619,0.5771029063805226
620,0.4419605367447882
621,0.2853882474436216
622,0.23931570675587718
623,0.42270242012679005
624,0.7340236698787537
625,0.4608046902620263
626,0.23399926568412635
627,0.4288762348102885
628,0.5049258066500135
629,0.1068615059867263
630,0.2630964626021213
631,0.2002556852431404
632,0.15462538080323443
633,0.26594474494979364
634,0.4658068313485675
635,0.2232625642060388
636,0.5079100825203319
637,0.21864545005326935
638,0.15875814882431016
639,0.404294809505046
640,0.12990866535822906
641,0.5631669561297485
642,0.25183048673296493
643,0.19419673075868335
644,0.31830431287757815
645,0.49715391113562246
646,0.3609338254188141
647,0.33860709073674555
648,0.2777241869750582
649,0.3175402087040129
650,0.5121325769521651
651,0.2514576466641557
652,0.3112027342853691
653,0.2237248563056424
654,0.5291541960105194
655,0.15723258070415916
656,0.3263667198625139
657,0.15407150565863845
658,0.4109689183239728
659,0.2813151607560119
660,0.23353579799958268
661,0.27024451790013065
662,0.23763921217552256
663,0.33795766273757166
664,0.21707072803042213
665,0.38694664183050165
666,0.3044876102886644
667,0.34443015862804494
668,0.13888378836892787
669,0.43858344183322107
670,0.46388841371049466
671,0.16842916416803244
672,0.4704707573313207
673,0.33574561101780037
674,0.4022727409638753
675,0.4384982236544212
676,0.132308496573433
677,0.40009209720252775
678,0.3701963940235073
679,0.6563115727030252
680,0.15532002212343632
681,0.1553602271936608
682,0.2239513399837115
683,0.2574700070206344
684,0.22285121204144628
685,0.3675518639741565
686,0.5153587193127658
687,0.37947590032652373
688,0.4778833265866411
689,0.15777116963315918
690,0.2624329330008726
691,0.2436031902119228
692,0.2923471519407578
693,0.15288192342881526
694,0.27497634769744983
695,0.16550068680710356
696,0.546596209590057
697,0.38113158254953877
698,0.5277942366640895
699,0.3503281700893626
700,0.12457849681755992
701,0.3667249640799906
702,0.6678186018552544
703,0.5230101496074661
704,0.33367360181939854
705,0.20134546819071358
706,0.5537698477071346
707,0.5343482049267556
708,0.5697501023240811
709,0.3037819414223189
710,0.27795427290405017
711,0.3057001743348468
712,0.1704782688327174
713,0.4250090203084226
714,0.4024651484968091
715,0.6088296628832026
716,0.5001117165311766
717,0.4526206414584228
718,0.19616572532248389
719,0.1936571231744606
720,0.24223244920946085
721,0.36679679992118924
722,0.39329554431138863
723,0.3769161958488528
724,0.4180672472493916
725,0.11535180235117282
726,0.3569647311721617
727,0.35410162507595605
728,0.5846304784472066
729,0.24168369729977404
730,0.19352696840535527
731,0.36200737944581424
732,0.19602798056916448
733,0.6158761852965955
734,0.4586342736092592
735,0.22974149695983823
736,0.6304087206985285
737,0.17847662537744546
738,0.1979862560985694
739,0.14733840901164003
740,0.2495147714238142
741,0.45508711277795366
742,0.5990017824526915
743,0.4255616275958069
744,0.5195458318064683
745,0.35700429878649254
746,0.5653913704991648
747,0.1464453876531686
748,0.23137592650925815
749,0.44556664505172955
750,0.39762688766118376
751,0.6697982852635314
752,0.5879385075964078
753,0.39153272311501425
754,0.332762322954508
755,0.30190034886630546
756,0.7319018399026743
757,0.17144011265682338
758,0.19375414041106132
759,0.3980465719474785
760,0.6036821031001908
761,0.41301130221605326
762,0.5513478075121031
763,0.20736226645103484
764,0.16449194090782718
765,0.5375684394482425
766,0.5365562944296891
767,0.30510700941373936
768,0.12496345296795643
769,0.204449890300563
770,0.26657592432719834
771,0.3968044351295795
772,0.3527611877794929
773,0.0993019960163454
774,0.21251596905287964
775,0.18582538635045284
776,0.21309934983502632
777,0.3298322910473707
778,0.5543499550613556
779,0.5820941541189258
780,0.5813425407841625
781,0.5687752996992248
782,0.12856810591715065
783,0.3010105003161281
784,0.3209002299835631
785,0.19887922478744507
786,0.2638655397180549
787,0.19245967137450928
788,0.42459472389488767
789,0.12447797241648437
790,0.3985558820183289
791,0.4504475957617852
792,0.12988238212579306
793,0.19814860047842123
794,0.34647321238464374
795,0.43116118402185655
796,0.4262590385581379
797,0.2940114641279437
798,0.2636508000245626
799,0.195149611304007
800,0.24244521163592042
801,0.22977094097971296
802,0.4551873615473535
803,0.30494050783503107
804,0.13798856282572458
805,0.1502150531112992
806,0.6806524570596819
807,0.16139438529521263
808,0.16877035886620834
809,0.13269787135356445
810,0.47002238280336095
811,0.2729265080892596
812,0.3292967271527749
813,0.4089776772381695
814,0.30349848272692004
815,0.25762014326220534
816,0.20986792000215407
817,0.3044119521389158
818,0.14560410381512043
819,0.34433951487968734
820,0.3978799852203067
821,0.21908816031996398
822,0.26063828481930823
823,0.32775109440671657
824,0.3476829655609798
825,0.31450350921557063
826,0.43336621983491513
827,0.44953175227801756
828,0.2545116988139579
829,0.48669029520606516
830,0.5084916746633573
831,0.5462164602913647
832,0.25695581197268313
833,0.22458623476282857
834,0.2791356074222345
835,0.34523659374475796
836,0.3916195431322383
837,0.3002262587213646
838,0.4893050689147443
839,0.29213065852393183
840,0.3942588306254829
841,0.5082895898518703
842,0.4102723737002777
843,0.5415219787206893
844,0.4542974891998793
845,0.2490231728973956
846,0.365196403530255
847,0.16015320101263855
848,0.41263474366931036
849,0.3712219736779445
850,0.25303643154265376
851,0.23444378447491537
852,0.38129907626157195
853,0.4725159251549278
854,0.41046066072331056
855,0.5698987207171478
856,0.3081578431508105
857,0.3168583583469459
858,0.1661635112112005
859,0.5173013876852218
860,0.30959985259025635
861,0.15096593066810637
862,0.40186802378133984
863,0.45103196162313075
864,0.29458589217227255
865,0.3504934764605788
866,0.30683991473389965
867,0.1845442504494725
868,0.38390674240311706
869,0.30704338501156797
870,0.21420062803328474
871,0.40239828592945004
872,0.16550194652472605
873,0.21381827913782245
874,0.28317796620544217
875,0.5716229939543608
876,0.3771789266438676
877,0.6114121559298913
878,0.21711304083265626
879,0.31694405180531365
880,0.4304265765660913
881,0.1580465759872342
882,0.6164647214460018
883,0.2134434750650049
884,0.39560284863991574
885,0.4020634278270375
886,0.30694044951528016
887,0.2121942724828549
888,0.6747529009032427
889,0.5416243319243137
890,0.3630610674227016
891,0.4818070236676027
892,0.6398296795032913
893,0.40091745860884
894,0.1737226448450113
895,0.4543507659965877
896,0.5024674937563534
897,0.4372997151525772
898,0.3989858436958871
899,0.37574448754285217
900,0.2528056496552606
901,0.2992521083111101
902,0.2304709752971761
903,0.22664221965031928
904,0.34448805847341496
905,0.19126529011703688
906,0.5345363215573796
907,0.48738884111170216
908,0.5881227431382772
909,0.16933581454486252
910,0.25805172497518736
911,0.3163020407715205
912,0.21984813620264715
913,0.7216303168716576
914,0.4985223765113939
915,0.48058357895934023
916,0.36769572540437867
917,0.5631958564693174
918,0.17903835326788348
919,0.43196929410103097
920,0.4575668603190015
921,0.3205551478509903
922,0.4060693142389961
923,0.5429162526182771
924,0.36485060474066955
925,0.518326738775306
926,0.494605658330992
927,0.261224430699188
928,0.47028585798402994
929,0.17379173390786506
930,0.39300179465270496
931,0.29960597443579695
932,0.2707970605619613
933,0.16455381060054955
934,0.4768611627668267
935,0.324573813625904
936,0.3706039161951652
937,0.5583343527374796
938,0.5556777809914478
939,0.27525555031268195
940,0.47756587437139497
941,0.3856036977645683
942,0.48840221032705844
943,0.29619377941467095
944,0.28777262336986426
945,0.4762316050138632
946,0.33691567853194376
947,0.44515172337090175
948,0.27132712509640566
949,0.6453299157642277
950,0.2829220183383248
951,0.30170571084490927
952,0.6010975371672457
953,0.312110544152575
954,0.3757914694241605
955,0.4235162495020863
956,0.36882783358614507
957,0.698658594436263
958,0.28241291724473494
959,0.34486548105070997
960,0.1863909504433092
961,0.48552895942527685
962,0.2521585545722196
963,0.468102508201186
964,0.24629775795824344
965,0.23026205915459322
966,0.44541443141572873
967,0.7527085534315618
968,0.20104278179372653
969,0.6607993863134155
970,0.24163615316881434
971,0.2365727672923491
972,0.5432634094985432
973,0.19869168880777152
974,0.5311440925873852
975,0.2535315952189796
976,0.22415883912972911
977,0.37730437589740773
978,0.27764663207374185
979,0.4250636090299451
980,0.5480258944082264
981,0.41618263253590354
982,0.35692521131945537
983,0.3298114697494852
984,0.5242923736738907
985,0.4909213720088868
986,0.41770473490000964
987,0.49254140589015566
988,0.12088724833747284
989,0.15973059630657366
990,0.5038108630746332
991,0.43091595893216483
992,0.1233699631612097
993,0.2121486941895239
994,0.6882747742658898
995,0.5448023221766215
996,0.4261088576032357
997,0.2589688886887157
998,0.251977586630696
999,0.5899000917884512
1000,0.27839973053540046
1001,0.5186269091376817
1002,0.201671991675454
1003,0.3387821041885452
1004,0.26217477385228793
1005,0.42569154694818123
1006,0.40168405598641066
1007,0.6730759444079645
1008,0.6065004163746407
1009,0.38488618462045915
1010,0.3412466359945862
1011,0.3360285761907649
1012,0.31654951755765576
1013,0.6299068157825491
1014,0.4936133631421411
1015,0.15327791647438932
1016,0.40280162389377516
1017,0.10605775211127101
1018,0.5060056870804016
1019,0.25068704364120487
1020,0.3928867393337972
1021,0.39072092866573455
1022,0.5170636449062131
1023,0.5427630524295864
1024,0.44744637962095873
1025,0.5402015580956896
1026,0.1928440224835618
1027,0.3543451719608382
1028,0.6452104862556282
1029,0.6449421482247513
1030,0.2438294060550082
1031,0.6281727862364868
1032,0.5115490216180919
1033,0.12784102072452203
1034,0.5097145099741061
1035,0.5155165241330388
1036,0.4011360790567273
1037,0.3937204787988499
1038,0.2194133235580042
1039,0.5018984941716219
1040,0.5752129669306663
1041,0.6611140536527496
1042,0.21460607886839234
1043,0.34083890507796616
1044,0.3572520642226343
1045,0.3383094159431481
1046,0.24763580124255233
1047,0.14096368509016974
1048,0.18570484959075179
1049,0.08851597747955484
1050,0.22008561984406952
1051,0.21047589978312975
1052,0.4484445473063779
1053,0.5263144792307536
1054,0.597210829545289
1055,0.655029656763623
1056,0.6481618215947063
1057,0.5641000816828445
1058,0.432036270695251
1059,0.2243564640999971
1060,0.2784323680193559
1061,0.21932491205202845
1062,0.47227085003999986
1063,0.3421755108653714
1064,0.30374645843128545
1065,0.22592449226232875
1066,0.4668681944438017
1067,0.19072820390716747
1068,0.13999522376332874
1069,0.33307971599563196
1070,0.4840639356546529
1071,0.6290767596038619
1072,0.2699480689120795
1073,0.48344843635992785
1074,0.4328940460076034
1075,0.18819276484416292
1076,0.3704880689575265
1077,0.5057692780956801
1078,0.32703030945941103
1079,0.49648798383719916
1080,0.2160168919710553
1081,0.3159775811500215
1082,0.5807262132324693
1083,0.44189383729009024
1084,0.3142758290926586
1085,0.6026291230192757
1086,0.26235231739370757
1087,0.6170496619123511
1088,0.3792271285631653
1089,0.5785850618245044
1090,0.43275080126399534
1091,0.4513534190336454
1092,0.22892842838796865
1093,0.3158331362710274
1094,0.4722201662810899
1095,0.5220991868983618
1096,0.20453828757486298
1097,0.26092928834201107
1098,0.3960396808877363
1099,0.5399154426325985
1100,0.44764541998430835
1101,0.35063174930903407
1102,0.5209561967969184
1103,0.2310955837199743
1104,0.33112429876081384
1105,0.2214450192263772
1106,0.21678812306004527
1107,0.41145977282170115
1108,0.2993545288963315
1109,0.6792745885998323
1110,0.14952907335000692
1111,0.5364211864946028
1112,0.5425104210475409
1113,0.6520051468965009
1114,0.2531415353617177
1115,0.4390357616575541
1116,0.5459104141389428
1117,0.22844336058091913
1118,0.3294066037615936
1119,0.4710298802362549
1120,0.6093832220170448
1121,0.2796171517209672
1122,0.36591296769810194
1123,0.41078295536361864
1124,0.21642805261803746
1125,0.7428281981489535
1126,0.31445299623603673
1127,0.30942843667179715
1128,0.4083280337857235
1129,0.14825758810514922
1130,0.42752044590697763
1131,0.6292218561735676
1132,0.28644912232224257
1133,0.8366949927181716
1134,0.1775493637355353
1135,0.5072416339291923
1136,0.19984945139556073
1137,0.5013048216898344
1138,0.2619807138046638
1139,0.2743891564752271
1140,0.20862830379692818
1141,0.34212612012715815
1142,0.6102251673019359
1143,0.5945785786580048
1144,0.44908934022435437
1145,0.3585468322730913
1146,0.4393443226449061
1147,0.22526884290084467
1148,0.431338289471882
1149,0.7070435160279654
1150,0.8138296359292049
1151,0.27639216261288624
1152,0.5453062249264539
1153,0.3041159977842851
1154,0.25509159321223934
1155,0.20651958377122331
1156,0.3632979799485625
1157,0.3117786531681569
1158,0.37689391373907755
1159,0.6554475300400253
1160,0.9590922151430374
1161,0.3676073895525935
1162,0.4805744782777972
1163,0.8361864426700059
1164,0.6289121192007054
1165,0.41554847682038176
1166,0.5095251710450022
1167,0.2667880761004941
1168,0.6103984076209696
1169,1.02673814236751
1170,0.5561932350797828
1171,0.411080108625724
1172,0.26414490237461796
1173,0.36893774411562413
1174,0.3164587644644966
1175,0.2443571599087899
1176,0.9076270716777617
1177,0.4942550643457779
1178,0.3794754809932783
1179,0.5258067627534994
1180,0.29961045603049813
1181,0.6834393780764946
1182,0.5456598434371724
1183,0.3836730349825284
1184,0.22107172525724564
1185,0.16539415811619917
1186,0.43056547402586853
1187,0.2831683194065812
1188,0.4684501996164188
1189,0.2831563741931564
1190,0.6700621540011856
1191,0.6084656106918601
1192,0.20870204200426173
1193,0.701326594837703
1194,0.5894778725565769
1195,0.647775975298557
1196,0.5435669331177314
1197,0.21914553074407575
1198,0.5535344499160215
1199,0.5018355996935102
1200,0.5411629920959103
1201,0.497240795130938
1202,0.2663848921839603
1203,0.6295444157393494
1204,0.7495655261737802
1205,0.19938747909741186
1206,0.6939507493002003
1207,0.6814453884165362
1208,0.38733127943289164
1209,0.23780892671546883
1210,0.4258316097081013
1211,0.6771837915807812
1212,0.5913060915449644
1213,0.2631163065606747
1214,0.5895617598323946
1215,0.5599057089356724
1216,0.2923258716444155
1217,0.17691678110682202
1218,0.36511430053889926
1219,0.29056382165372535
1220,0.6322348094218252
1221,0.5440923961380586
1222,0.3772148593284313
1223,0.33233567998389596
1224,0.7978252411288923
1225,0.7027188408354287
1226,0.22991581470768838
1227,0.19444385054657534
1228,0.25295799057846996
1229,0.24056221701114838
1230,0.42693780469092973
1231,0.4448112151499863
1232,0.2262755556039459
1233,0.2898008244553656
1234,0.42245093006410955
1235,0.6141179554183098
1236,0.6040200203369811
1237,0.45687655350687856
1238,0.5379735505762028
1239,0.5254468242735151
1240,0.34265485868789647
1241,0.4130087171584594
1242,0.9574816648951143
1243,0.6498949391246434
1244,0.4048842134691594
1245,0.4988236282311286
1246,0.7006415201798408
1247,0.5254335129781693
1248,0.7206346433131604
1249,0.690813156179453
1250,0.43834287436199326
1251,0.3172005060123806
1252,0.6674364469672887
