Fall Percentage,Mean Interval Between Falls,Median Interval Between Falls,Max Interval Between Falls,Min Interval Between Falls,Standard Deviation of Intervals,Mean Speed,Median Speed,Max Speed,Min Speed,Standard Deviation of Speed,Skewness of Speed,Kurtosis of Speed,Mean Deviation,Median Deviation,Max Deviation,Min Deviation,Standard Deviation of Deviation,Skewness of Deviation,Kurtosis of Deviation,Mean Stopping Distance,Median Stopping Distance,Max Stopping Distance,Min Stopping Distance,Standard Deviation of Stopping Distance,Skewness of Stopping Distance,Kurtosis of Stopping Distance,Algorithm
24.327510449040833,4.109739973556633,3.0,55,1,4.6092666710506895,3.3686667905070657,3.21772575250836,8.76202898550725,0.0232775919732438,1.7608063271108043,0.34810437324377014,-0.46264624281907585,0.20483665498663878,0.172481774235607,1.26153638747135,0.0100194701574378,0.12424384417480323,1.9872841445931,5.852982929048828,,,,,,,,RMPPO
44.733406968571146,2.235069600359228,2.0,22,1,1.7779067554763277,4.095643639557792,4.01635451505017,10.0,0.034715719063545,1.996384820419561,0.2571203265906294,-0.4967977944456061,0.20627794287396695,0.157390393590279,2.8350127011701,0.0321955014569705,0.18545344292533752,5.541654262187566,43.86058392354447,,,,,,,,Vanilla PPO
9.916470336260442,10.067099567099566,7.0,73,1,9.57279242389347,,,,,,,,0.09328357249946456,0.06,0.76,0.0,0.10532743713025285,2.883817199398491,10.218449022182787,0.6431628875520592,0.640000000000001,0.76,0.49,0.0319882793825762,,,Stopping
