episode,falls,speed,average deviation
2453,0,0.011538462,0.139300722
2454,0,0.011538462,0.114329087
2455,0,0.012240803,0.093220651
2456,0,0.010301003,0.119417586
2457,0,0.011973244,0.108868925
2458,1,0.013321799,0.106107173
2459,0,0.012742475,0.209753223
2460,0,0.011605351,0.279451709
2461,0,0.010802676,0.15281452
2462,0,0.010200669,0.183079489
2463,1,0.010313725,0.124029577
2464,0,0.011337793,0.146472762
2465,0,0.010401338,0.133819276
2466,0,0.011705686,0.15013582
2467,0,0.010702341,0.135071122
2468,0,0.012240803,0.169454161
2469,0,0.011036789,0.10559296
2470,0,0.012173913,0.24828002
2471,0,0.011404682,0.153303505
2472,0,0.010434783,0.277152483
2473,0,0.01090301,0.185542543
2474,0,0.012107023,0.321610719
2475,0,0.008561873,0.294564857
2476,1,0.006842105,0.131632657
2477,0,0.010702341,0.179093836
2478,0,0.011036789,0.190390946
2479,0,0.011438127,0.262538227
2480,0,0.011705686,0.111750119
2481,0,0.011505017,0.157064623
2482,0,0.011571906,0.117701683
2483,0,0.012006689,0.190096242
2484,0,0.011003344,0.195008506
2485,0,0.012173913,0.23566271
2486,1,0.007384615,0.171148381
2487,0,0.0109699,0.224895915
2488,1,0.006226415,0.260961298
2489,0,0.011538462,0.213509868
2490,1,0.012124542,0.104445701
2491,1,0.013285199,0.131779362
2492,0,0.011204013,0.174122842
2493,0,0.012006689,0.24820286
2494,0,0.011036789,0.25789887
2495,1,0.009393939,0.228271791
2496,0,0.012173913,0.1717671
2497,0,0.012107023,0.135899435
2498,0,0.011070234,0.252100291
2499,0,0.011939799,0.16982645
2500,1,0.015079365,0.131290447
2501,0,0.010133779,0.161720778
2502,0,0.011304348,0.179429396
2503,1,0.007783784,0.228785303
2504,0,0.01090301,0.143852502
2505,0,0.012040134,0.090464509
2506,0,0.011270903,0.325955076
2507,0,0.012441472,0.413582121
2508,0,0.012140468,0.131917469
2509,0,0.011705686,0.160520876
2510,0,0.011571906,0.149229245
2511,0,0.012441472,0.119008968
2512,0,0.012341137,0.102395399
2513,0,0.011237458,0.251904695
2514,0,0.011939799,0.090005127
2515,0,0.012173913,0.225913245
2516,0,0.012207358,0.186966649
2517,0,0.012173913,0.148948916
2518,1,0.009623431,0.154732212
2519,1,0.01277551,0.098368079
2520,0,0.0109699,0.139345301
2521,0,0.011973244,0.203366053
2522,0,0.012876254,0.118279854
2523,0,0.012006689,0.1116937
2524,0,0.012742475,0.149289157
2525,0,0.011571906,0.138504817
2526,0,0.011438127,0.230080319
2527,0,0.010936455,0.138616918
2528,0,0.011170569,0.134424545
2529,1,0.012694301,0.099956408
2530,0,0.012474916,0.201374691
2531,0,0.011571906,0.172154383
2532,1,0.01264574,0.188403914
2533,0,0.011137124,0.193459544
2534,1,0.013422053,0.112309915
2535,0,0.012374582,0.150855809
2536,0,0.012842809,0.166447082
2537,1,0.010338983,0.124595693
2538,0,0.01277592,0.186638776
2539,0,0.011672241,0.145318551
2540,0,0.011471572,0.153081205
2541,0,0.011471572,0.105055922
2542,1,0.013816425,0.14535421
2543,0,0.011939799,0.182744347
2544,0,0.011906355,0.105946789
2545,0,0.012107023,0.126841205
2546,0,0.012408027,0.202975945
2547,0,0.01187291,0.113497819
2548,0,0.011906355,0.2376881
2549,0,0.011337793,0.215224587
2550,0,0.011571906,0.113891843
2551,0,0.011605351,0.140462031
2552,0,0.011304348,0.203335467
2553,0,0.011471572,0.232620547
2554,0,0.011438127,0.165409309
2555,0,0.011705686,0.214877024
2556,0,0.011204013,0.159781722
2557,0,0.011103679,0.134694066
2558,0,0.0109699,0.115636828
2559,0,0.010802676,0.163526569
2560,0,0.01180602,0.115572757
2561,0,0.007424749,0.159925929
2562,0,0.011538462,0.101398343
2563,0,0.011337793,0.19894166
2564,1,0.012739726,0.166498666
2565,0,0.01173913,0.140204686
2566,0,0.013110368,0.184256853
2567,0,0.011003344,0.248634256
2568,0,0.010668896,0.113785401
2569,0,0.011204013,0.163963073
2570,1,0.013300971,0.161547591
2571,1,0.010699588,0.176522228
2572,0,0.010535117,0.094310356
2573,0,0.011705686,0.555969652
2574,0,0.011036789,0.133252469
2575,0,0.012107023,0.175727379
2576,0,0.010234114,0.334394391
2577,0,0.012073579,0.137322564
2578,0,0.012508361,0.084388995
2579,0,0.012207358,0.177691681
2580,1,0.01304,0.245806185
2581,0,0.011070234,0.117209899
2582,0,0.01173913,0.137495461
2583,1,0.011939163,0.318618514
2584,0,0.011906355,0.184681681
2585,1,0.013445378,0.117031251
2586,0,0.011471572,0.12480527
2587,0,0.012040134,0.156773429
2588,0,0.011973244,0.252059722
2589,0,0.009732441,0.145569342
2590,0,0.012408027,0.117304297
2591,1,0.009922481,0.140639981
2592,1,0.013246753,0.235612412
2593,0,0.010635452,0.287628327
2594,0,0.011939799,0.169400335
2595,0,0.012274247,0.182361037
2596,0,0.011672241,0.192400443
2597,0,0.011404682,0.27676992
2598,0,0.011270903,0.150544481
2599,0,0.011337793,0.096834304
2600,0,0.012474916,0.225672282
2601,0,0.013578595,0.274781146
2602,0,0.010802676,0.14438119
2603,0,0.012474916,0.241296164
2604,0,0.010802676,0.168786676
2605,0,0.012909699,0.24143314
2606,0,0.011505017,0.142208662
2607,0,0.010802676,0.157684502
2608,0,0.010802676,0.11304731
2609,0,0.011906355,0.15786796
2610,1,0.006647399,0.126070359
2611,0,0.011204013,0.122850127
2612,1,0.013436293,0.250118007
2613,1,0.012907489,0.111057364
2614,0,0.011070234,0.152732918
2615,0,0.012240803,0.299491232
2616,0,0.011204013,0.180620175
2617,0,0.012274247,0.102077281
2618,1,0.005822785,0.239654964
2619,1,0.010121457,0.168880253
2620,1,0.012713755,0.225992835
2621,0,0.011939799,0.130973153
2622,0,0.01270903,0.365539624
2623,0,0.012608696,0.153963845
2624,0,0.012374582,0.141570725
2625,0,0.011438127,0.194570849
2626,0,0.01187291,0.158356824
2627,0,0.011906355,0.111750706
2628,0,0.012374582,0.137171567
2629,0,0.013076923,0.101333245
2630,0,0.011638796,0.205192678
2631,1,0.013568075,0.123694
2632,0,0.012207358,0.150034764
2633,0,0.011137124,0.133614883
2634,0,0.010602007,0.151379496
2635,1,0.005762712,0.095806955
2636,0,0.012006689,0.161514799
2637,0,0.012073579,0.157558352
2638,1,0.013568773,0.123616469
2639,0,0.011973244,0.163302
2640,0,0.012374582,0.091423083
2641,0,0.012374582,0.158609067
2642,0,0.012675585,0.133692135
2643,0,0.01083612,0.170978534
2644,1,0.009007634,0.113732843
2645,1,0.011818182,0.205875248
2646,0,0.011404682,0.264440155
2647,0,0.012508361,0.133416568
2648,0,0.012341137,0.131527337
2649,0,0.011204013,0.191807254
2650,0,0.012341137,0.135895557
2651,1,0.012305085,0.136498413
2652,0,0.012742475,0.132254764
2653,0,0.011939799,0.136977821
2654,0,0.0109699,0.091619164
2655,0,0.01180602,0.184733051
2656,0,0.012341137,0.173041382
2657,0,0.011036789,0.153625657
2658,0,0.011906355,0.29253679
2659,0,0.011605351,0.149008154
2660,0,0.011772575,0.181625296
2661,0,0.011170569,0.16117368
2662,0,0.012943144,0.205094904
2663,0,0.01173913,0.164933759
2664,0,0.012575251,0.17256703
2665,0,0.013244147,0.115065209
2666,1,0.012680412,0.174644046
2667,0,0.012575251,0.163839407
2668,0,0.012408027,0.139879989
2669,0,0.012943144,0.154258362
2670,0,0.012842809,0.112105825
2671,0,0.01180602,0.096243549
2672,0,0.012575251,0.19907803
2673,1,0.012857143,0.115332337
2674,0,0.013210702,0.096773705
2675,0,0.012374582,0.107146458
2676,0,0.012173913,0.168339977
2677,0,0.011939799,0.155563029
2678,0,0.011772575,0.196506603
2679,0,0.011571906,0.143882804
2680,0,0.012608696,0.17353549
2681,0,0.009297659,0.173783189
2682,0,0.011237458,0.083619698
2683,0,0.012307692,0.215236095
2684,0,0.011772575,0.196431541
2685,0,0.012842809,0.122926746
2686,0,0.012508361,0.145537211
2687,0,0.012876254,0.251751134
2688,0,0.013344482,0.2121259
2689,0,0.012240803,0.188307096
2690,0,0.011571906,0.134666085
2691,0,0.011772575,0.125421957
2692,0,0.011438127,0.16961731
2693,0,0.01270903,0.424210296
2694,0,0.011973244,0.211658329
2695,0,0.0109699,0.109716233
2696,0,0.012742475,0.112728639
2697,0,0.011906355,0.159589754
2698,0,0.011973244,0.13552429
2699,0,0.011939799,0.117126967
2700,0,0.012675585,0.123352283
2701,0,0.011337793,0.109439807
2702,0,0.01264214,0.15397283
2703,0,0.012575251,0.104749003
2704,0,0.011304348,0.132322829
2705,0,0.011906355,0.151103175
2706,0,0.01270903,0.135294619
2707,0,0.012374582,0.223704665
2708,0,0.012474916,0.108330903
2709,0,0.012207358,0.114410514
2710,1,0.014117647,0.133822661
2711,0,0.011571906,0.142353525
2712,1,0.014402516,0.13769607
2713,0,0.012809365,0.185487792
2714,0,0.011505017,0.11587938
2715,0,0.011471572,0.124838362
2716,0,0.012408027,0.134387286
2717,0,0.008695652,0.220827015
2718,0,0.012073579,0.158506208
2719,0,0.012274247,0.181461404
2720,0,0.011538462,0.134587865
2721,0,0.011003344,0.146329148
2722,0,0.012943144,0.151000289
2723,0,0.012508361,0.163049639
2724,0,0.013143813,0.176604689
2725,0,0.012307692,0.240848963
2726,0,0.011906355,0.203227965
2727,0,0.013010033,0.205359794
2728,0,0.011973244,0.166491593
2729,0,0.01173913,0.371331976
2730,0,0.011939799,0.151933713
2731,1,0.012735426,0.141509384
2732,0,0.011605351,0.232360203
2733,1,0.013220339,0.11462172
2734,0,0.010635452,0.137551792
2735,0,0.012675585,0.155789022
2736,0,0.011939799,0.116420147
2737,0,0.01264214,0.142206193
2738,0,0.013010033,0.200205028
2739,0,0.009832776,0.206217923
2740,0,0.011772575,0.093417091
2741,0,0.012408027,0.155007056
2742,0,0.010234114,0.127531082
2743,0,0.013110368,0.212194508
2744,1,0.014712644,0.139565795
2745,0,0.012575251,0.088255563
2746,1,0.012996516,0.210013665
2747,0,0.012909699,0.139584964
2748,1,0.012583732,0.194261512
2749,0,0.012575251,0.192695219
2750,1,0.008421053,0.150651718
2751,0,0.010234114,0.45640568
2752,0,0.012943144,0.104465702
2753,0,0.012675585,0.133214591
2754,1,0.010531401,0.148277692
2755,0,0.01180602,0.144919203
2756,0,0.012575251,0.088963064
2757,0,0.013311037,0.190405148
2758,1,0.013468635,0.142893008
2759,0,0.012976589,0.147128978
2760,0,0.011973244,0.164545429
2761,1,0.012026578,0.153792779
2762,0,0.01264214,0.590199766
2763,1,0.013234043,0.321060681
2764,0,0.01180602,0.145650948
2765,0,0.012876254,0.173417644
2766,1,0.011935484,0.312444937
2767,1,0.012730627,0.235937276
2768,0,0.012307692,0.222018553
2769,0,0.0109699,0.162611438
2770,0,0.012809365,0.159626436
2771,1,0.012926829,0.105678783
2772,0,0.011772575,0.30129504
2773,0,0.013846154,0.300999501
2774,0,0.012140468,0.116404529
2775,0,0.0109699,0.211008934
2776,0,0.01361204,0.275619788
2777,0,0.012541806,0.133275244
2778,1,0.008852459,0.242024456
2779,0,0.012274247,0.128543386
2780,0,0.011672241,0.125273834
2781,0,0.012842809,0.390325679
2782,1,0.012956811,0.122553457
2783,0,0.012107023,0.163558462
2784,0,0.013043478,0.179915857
2785,1,0.014021164,0.103586025
2786,0,0.011605351,0.284229879
2787,0,0.013645485,0.330859327
2788,0,0.012608696,0.089336854
2789,0,0.011137124,0.098050075
2790,0,0.012541806,0.379931777
2791,0,0.013244147,0.150106142
2792,0,0.012374582,0.264631455
2793,1,0.013901345,0.169780536
2794,0,0.013511706,0.173102167
2795,0,0.01367893,0.150284017
2796,0,0.013311037,0.205342971
2797,0,0.013377926,0.227704224
2798,1,0.013946188,0.272439062
2799,0,0.012675585,0.174074203
2800,1,0.012654545,0.179111537
2801,0,0.013210702,0.181494744
2802,0,0.013010033,0.096991017
2803,0,0.012173913,0.188037973
2804,0,0.013478261,0.15894988
2805,0,0.012608696,0.148643542
2806,0,0.012307692,0.1713601
2807,0,0.01277592,0.163018821
2808,1,0.013534884,0.212358392
2809,0,0.011036789,0.179706599
2810,0,0.013043478,0.157121384
2811,0,0.012408027,0.222919281
2812,0,0.013444816,0.158686363
2813,1,0.013478261,0.179924565
2814,1,0.012877193,0.158670676
2815,0,0.013043478,0.124199489
2816,1,0.012610442,0.124199748
2817,0,0.013076923,0.175081497
2818,1,0.013675676,0.123364046
2819,0,0.012474916,0.087407819
2820,1,0.013397129,0.174158837
2821,0,0.012107023,0.170728109
2822,0,0.012474916,0.190435088
2823,0,0.01187291,0.136762416
2824,0,0.01270903,0.112202732
2825,1,0.013262032,0.221225602
2826,0,0.01270903,0.24678536
2827,0,0.014080268,0.159518315
2828,1,0.014758364,0.274960963
2829,0,0.013110368,0.129915334
2830,1,0.010962199,0.176970204
2831,0,0.013846154,0.194322435
2832,0,0.013344482,0.149745459
2833,0,0.011337793,0.213127442
2834,0,0.013311037,0.150787215
2835,1,0.013616236,0.138624663
2836,1,0.01445614,0.093005098
2837,1,0.015141243,0.125226775
2838,0,0.011906355,0.202464658
2839,0,0.011605351,0.149832853
2840,0,0.009632107,0.109793449
2841,0,0.013444816,0.136022647
2842,0,0.012876254,0.270075829
2843,0,0.012976589,0.12815219
2844,0,0.012575251,0.158923221
2845,0,0.012742475,0.215925984
2846,1,0.013993174,0.12704288
2847,1,0.012271186,0.171129958
2848,0,0.012675585,0.104150842
2849,0,0.012207358,0.185181145
2850,0,0.013377926,0.172172816
2851,1,0.009805825,0.187661055
2852,0,0.012173913,0.485596753
2853,0,0.011337793,0.145095085
2854,0,0.011237458,0.231852297
2855,0,0.010434783,0.156933105
2856,0,0.013043478,0.129067216
2857,0,0.012474916,0.192343499
2858,0,0.012575251,0.160120425
2859,0,0.011672241,0.257057741
2860,0,0.013076923,0.176510597
2861,0,0.012909699,0.133033405
2862,0,0.012173913,0.144170798
2863,1,0.013977695,0.406743969
2864,0,0.012809365,0.164056631
2865,0,0.012675585,0.137469216
2866,0,0.014314381,0.216853618
2867,1,0.014576271,0.289264967
2868,0,0.01083612,0.191405695
2869,0,0.012107023,0.103625839
2870,0,0.011973244,0.191845411
2871,0,0.014983278,0.254424217
2872,0,0.013311037,0.126960044
2873,1,0.01494382,0.179514484
2874,1,0.014454976,0.152648877
2875,1,0.012375479,0.231719304
2876,0,0.013812709,0.124918651
2877,0,0.013210702,0.211924239
2878,1,0.014457831,0.148507931
2879,0,0.010200669,0.136008633
2880,1,0.014126394,0.357281851
2881,0,0.012909699,0.207353698
2882,0,0.012040134,0.190861034
2883,0,0.013010033,0.179014139
2884,0,0.013578595,0.095010113
2885,0,0.013712375,0.168209741
2886,0,0.01264214,0.175797345
2887,1,0.014131274,0.152579889
2888,0,0.011304348,0.186125481
2889,1,0.013272727,0.182085729
2890,0,0.013779264,0.163086068
2891,0,0.013745819,0.255373179
2892,1,0.014982079,0.199103825
2893,0,0.013879599,0.13207301
2894,0,0.013043478,0.15529612
2895,0,0.013377926,0.145856794
2896,0,0.012943144,0.164487151
2897,0,0.013143813,0.085772622
2898,0,0.014013378,0.182548215
2899,0,0.012876254,0.131102248
2900,0,0.013344482,0.367653026
2901,1,0.009430052,0.15266953
2902,0,0.013177258,0.115603286
2903,0,0.01361204,0.137783421
2904,0,0.012541806,0.1398315
2905,0,0.013812709,0.135120984
2906,1,0.014449761,0.260350514
2907,0,0.012374582,0.157043942
2908,0,0.013143813,0.145042682
2909,0,0.011538462,0.185952883
2910,0,0.013779264,0.276452693
2911,0,0.013779264,0.115587935
2912,0,0.012441472,0.145473403
2913,0,0.011638796,0.235378479
2914,1,0.014628821,0.128644344
2915,0,0.013979933,0.17885669
2916,0,0.01361204,0.203027312
2917,0,0.012575251,0.116194086
2918,0,0.01367893,0.143505122
2919,0,0.012909699,0.120329135
2920,0,0.012876254,0.174288475
2921,1,0.016153846,0.215323412
2922,0,0.013277592,0.206610661
2923,0,0.012809365,0.098150786
2924,0,0.010635452,0.208931964
2925,0,0.012207358,0.16634257
2926,0,0.012341137,0.136811994
2927,0,0.013545151,0.10626982
2928,0,0.013043478,0.120436769
2929,0,0.013478261,0.173708923
2930,0,0.013779264,0.12989704
2931,0,0.013244147,0.162825582
2932,0,0.013779264,0.208945169
2933,0,0.014080268,0.121023299
2934,0,0.012943144,0.13839451
2935,0,0.013979933,0.16070342
2936,0,0.013076923,0.509233055
2937,0,0.014448161,0.21798166
2938,0,0.014548495,0.259604976
2939,1,0.007933884,0.213430013
2940,0,0.01367893,0.139668212
2941,0,0.013043478,0.117903818
2942,0,0.01270903,0.183512206
2943,0,0.014648829,0.270038776
2944,0,0.013712375,0.167468247
2945,1,0.014240838,0.156429663
2946,0,0.013444816,0.146107886
2947,1,0.013877551,0.109833657
2948,0,0.013879599,0.147485706
2949,0,0.012374582,0.112404835
2950,1,0.015247525,0.141164362
2951,1,0.011392405,0.571323593
2952,0,0.013244147,0.140403159
2953,1,0.011889764,0.260438874
2954,1,0.015104603,0.263645663
2955,0,0.011839465,0.261036014
2956,0,0.013578595,0.205446546
2957,0,0.013110368,0.202387623
2958,0,0.013745819,0.154511896
2959,0,0.014180602,0.141383435
2960,0,0.014280936,0.150985868
2961,0,0.013979933,0.142719799
2962,1,0.013754386,0.125713812
2963,0,0.01361204,0.212927694
2964,0,0.013143813,0.187104474
2965,0,0.013578595,0.259390353
2966,0,0.014682274,0.145240172
2967,0,0.013745819,0.45112456
2968,0,0.013411371,0.181620561
2969,0,0.013578595,0.22671758
2970,0,0.012976589,0.092870539
2971,0,0.013311037,0.140640672
2972,1,0.015050505,0.15091552
2973,0,0.013645485,0.19633395
2974,0,0.01367893,0.171927838
2975,0,0.012608696,0.184364921
2976,0,0.013244147,0.110458826
2977,0,0.013645485,0.099577871
2978,0,0.011772575,0.161171604
2979,1,0.014467005,0.169080675
2980,0,0.014013378,0.17619923
2981,0,0.014347826,0.167464364
2982,0,0.01451505,0.310065214
2983,1,0.014683544,0.189348889
2984,0,0.013846154,0.15441068
2985,0,0.013812709,0.174857948
2986,0,0.013277592,0.149321522
2987,0,0.013946488,0.142615991
2988,0,0.014615385,0.151277529
2989,0,0.014013378,0.141785668
2990,1,0.01488189,0.21436781
2991,0,0.013177258,0.274186651
2992,0,0.012240803,0.237416592
2993,0,0.013913043,0.105979221
2994,0,0.013913043,0.177796544
2995,1,0.014581498,0.130559764
2996,0,0.014013378,0.158016384
2997,0,0.01451505,0.111078833
2998,1,0.013271028,0.141101134
2999,0,0.014147157,0.110307939
3000,0,0.012675585,0.191909943
3001,0,0.013478261,0.136754663
3002,0,0.013110368,0.184444907
3003,1,0.014797048,0.147440064
3004,0,0.013143813,0.145700435
3005,0,0.013210702,0.29080943
3006,0,0.012608696,0.15264527
3007,0,0.01264214,0.294363829
3008,0,0.01361204,0.086999696
3009,0,0.014615385,0.146580412
3010,0,0.013712375,0.34070278
3011,0,0.014180602,0.154578034
3012,0,0.013043478,0.137967272
3013,0,0.014648829,0.248174214
3014,0,0.012675585,0.17983347
3015,0,0.013846154,0.211486795
3016,1,0.014780488,0.227274934
3017,0,0.013478261,0.121136427
3018,0,0.012742475,0.131402035
3019,0,0.013244147,0.19333972
3020,0,0.013277592,0.276143597
3021,0,0.013913043,0.112027511
3022,0,0.014180602,0.170887929
3023,0,0.013411371,0.101748675
3024,0,0.014648829,0.172308651
3025,0,0.014615385,0.179555308
3026,0,0.011137124,0.181106953
3027,0,0.013913043,0.235167957
3028,0,0.014147157,0.123293257
3029,0,0.013511706,0.093220095
3030,0,0.014214047,0.441450704
3031,0,0.012675585,0.148610969
3032,0,0.013578595,0.134720531
3033,0,0.013946488,0.143684381
3034,0,0.014414716,0.124194438
3035,0,0.014682274,0.146983781
3036,0,0.012408027,0.192283965
3037,0,0.013377926,0.199541981
3038,0,0.013478261,0.316020883
3039,0,0.014314381,0.152405065
3040,0,0.014615385,0.101735151
3041,0,0.013444816,0.135800833
3042,0,0.013043478,0.100681656
3043,0,0.013377926,0.242334768
3044,0,0.012173913,0.092191074
3045,1,0.014058577,0.101712385
3046,0,0.013545151,0.124615841
3047,0,0.014715719,0.140443688
3048,1,0.013657588,0.443834522
3049,0,0.013043478,0.136873337
3050,1,0.012679426,0.163584013
3051,0,0.013745819,0.152226946
3052,0,0.013177258,0.16577196
3053,1,0.014676617,0.189764993
3054,0,0.013244147,0.227113515
3055,1,0.014309392,0.149666095
3056,1,0.014530387,0.142793884
3057,0,0.013444816,0.214385788
3058,0,0.014347826,0.18562768
3059,1,0.014506438,0.146085958
3060,0,0.01458194,0.321266216
3061,0,0.013444816,0.272423032
3062,0,0.012040134,0.393442833
3063,0,0.012040134,0.104694507
3064,0,0.013076923,0.114724607
3065,0,0.014180602,0.186797029
3066,0,0.013377926,0.271547736
3067,0,0.014113712,0.18852293
3068,0,0.012976589,0.106706293
3069,0,0.014080268,0.191660833
3070,1,0.014198473,0.127346187
3071,0,0.014214047,0.158517762
3072,1,0.012154882,0.262607554
3073,0,0.01451505,0.154075969
3074,0,0.013913043,0.215461676
3075,0,0.01361204,0.263277887
3076,0,0.013076923,0.108519037
3077,1,0.013393502,0.224924852
3078,0,0.014381271,0.10858367
3079,1,0.014390244,0.212942313
3080,0,0.013979933,0.211222749
3081,1,0.01519774,0.325646614
3082,0,0.013377926,0.168008686
3083,0,0.01367893,0.18342578
3084,0,0.013913043,0.574227667
3085,0,0.013812709,0.122447779
3086,0,0.014180602,0.174749166
3087,0,0.01458194,0.162824032
3088,0,0.015351171,0.162039195
3089,0,0.014080268,0.28012998
3090,0,0.013712375,0.132841906
3091,0,0.014347826,0.210525416
3092,0,0.014013378,0.125098162
3093,0,0.014080268,0.142830375
3094,0,0.013444816,0.113075926
3095,1,0.014170854,0.119836349
3096,0,0.014314381,0.134443484
3097,0,0.014280936,0.107039273
3098,1,0.014740484,0.136194834
3099,0,0.013478261,0.174224344
3100,0,0.01264214,0.116827961
3101,0,0.01264214,0.120204203
3102,0,0.013177258,0.169334996
3103,0,0.014314381,0.113437132
3104,0,0.014381271,0.119234041
3105,0,0.014414716,0.198617941
3106,1,0.014486486,0.178444844
3107,0,0.014314381,0.184671316
3108,0,0.013578595,0.225112068
3109,0,0.013177258,0.138576753
3110,0,0.013645485,0.17891375
3111,0,0.013812709,0.226016697
3112,0,0.014882943,0.17964829
3113,0,0.014113712,0.287018775
3114,0,0.014180602,0.171396026
3115,0,0.015317726,0.122023696
3116,1,0.015111111,0.129607976
3117,0,0.013846154,0.156066713
3118,0,0.013645485,0.190923623
3119,0,0.014046823,0.115428516
3120,0,0.013076923,0.209585267
3121,0,0.014347826,0.214719716
3122,0,0.013444816,0.123506686
3123,0,0.014347826,0.191032018
3124,0,0.013812709,0.108679974
3125,0,0.013478261,0.174667338
3126,0,0.014180602,0.161459679
3127,0,0.012876254,0.140250958
3128,1,0.013605442,0.146544846
3129,0,0.013846154,0.156377815
3130,0,0.014882943,0.153459851
3131,0,0.013444816,0.118436414
3132,0,0.013411371,0.209623804
3133,0,0.014648829,0.133085214
3134,0,0.014080268,0.214938589
3135,1,0.014,0.122894204
3136,0,0.013311037,0.182870785
3137,0,0.014548495,0.12779737
3138,0,0.014481605,0.112866574
3139,1,0.015321637,0.147032996
3140,0,0.012207358,0.248805839
3141,1,0.014096916,0.188661681
3142,0,0.014080268,0.132500442
3143,0,0.012675585,0.163384282
3144,0,0.013846154,0.16249845
3145,0,0.013143813,0.114045527
3146,0,0.014949833,0.206205465
3147,1,0.013930348,0.190706684
3148,0,0.014046823,0.121256893
3149,0,0.013745819,0.155677576
3150,0,0.013143813,0.124397792
3151,0,0.014448161,0.121004651
3152,0,0.014280936,0.190231552
3153,0,0.014080268,0.148997662
3154,0,0.012842809,0.185606722
3155,0,0.01451505,0.256789941
3156,0,0.014247492,0.13247312
3157,1,0.014931507,0.291888881
3158,0,0.014916388,0.259634206
3159,1,0.015587189,0.253011998
3160,0,0.01367893,0.192528275
3161,1,0.015992509,0.306658335
3162,1,0.013924051,0.269752722
3163,0,0.01083612,0.151422494
3164,0,0.013812709,0.222055677
3165,0,0.01451505,0.156170071
3166,0,0.012675585,0.175124859
3167,1,0.014518828,0.222752444
3168,0,0.012408027,0.136875881
3169,0,0.013779264,0.235832466
3170,0,0.013645485,0.146621329
3171,0,0.013846154,0.15674266
3172,0,0.014347826,0.125575602
3173,1,0.011872792,0.230317564
3174,0,0.014682274,0.275239121
3175,0,0.013946488,0.29229165
3176,0,0.014648829,0.141010197
3177,0,0.014381271,0.124262917
3178,0,0.014648829,0.196275968
3179,0,0.012876254,0.104820272
3180,0,0.012675585,0.23383012
3181,0,0.013645485,0.121990433
3182,1,0.013412969,0.237202406
3183,0,0.013143813,0.195893448
3184,0,0.013712375,0.145890523
3185,0,0.013846154,0.16442495
3186,0,0.014481605,0.131348487
3187,1,0.014937759,0.260435703
3188,0,0.013812709,0.129474463
3189,0,0.012608696,0.128342639
3190,0,0.013712375,0.140369547
3191,1,0.013556485,0.266828586
3192,0,0.013712375,0.209290436
3193,0,0.013913043,0.228645923
3194,0,0.013846154,0.254114961
3195,0,0.010401338,0.238734838
3196,0,0.013143813,0.151295451
3197,1,0.014649446,0.205998761
3198,0,0.014548495,0.34237643
3199,0,0.014347826,0.135070248
3200,0,0.014347826,0.225603739
3201,0,0.013913043,0.203271464
3202,0,0.014080268,0.151035433
3203,0,0.013311037,0.193593028
3204,0,0.012374582,0.218308721
3205,0,0.013946488,0.124539055
3206,0,0.014481605,0.145200409
3207,0,0.013946488,0.514464037
3208,0,0.013745819,0.121802832
3209,0,0.015016722,0.198235164
3210,0,0.014682274,0.159191956
3211,0,0.012876254,0.310632259
3212,0,0.013377926,0.180788668
3213,1,0.015449735,0.116346951
3214,0,0.013645485,0.179287235
3215,0,0.013511706,0.39143214
3216,0,0.012675585,0.322410487
3217,0,0.015217391,0.191456217
3218,0,0.014347826,0.134440693
3219,0,0.013076923,0.188299743
3220,0,0.014615385,0.229929807
3221,0,0.012207358,0.14044036
3222,0,0.013511706,0.15499332
3223,0,0.012575251,0.191490496
3224,0,0.01458194,0.132894222
3225,0,0.014013378,0.142667493
3226,0,0.013879599,0.201174099
3227,0,0.014849498,0.108451052
3228,0,0.014682274,0.200036119
3229,1,0.006666667,0.15250683
3230,0,0.014147157,0.162479419
3231,0,0.013846154,0.215154016
3232,0,0.01270903,0.146736463
3233,0,0.013478261,0.237073129
3234,0,0.014548495,0.174530609
3235,0,0.015384615,0.174788984
3236,0,0.014180602,0.101555028
3237,0,0.015150502,0.131885622
3238,0,0.014414716,0.118580974
3239,0,0.014247492,0.08947509
3240,0,0.014046823,0.147613033
3241,0,0.013846154,0.349131772
3242,1,0.014855967,0.14076214
3243,0,0.014314381,0.206345657
3244,0,0.012909699,0.160372828
3245,1,0.00601626,0.308849295
3246,0,0.01361204,0.245756327
3247,0,0.013779264,0.163083839
3248,0,0.015384615,0.201364431
3249,0,0.014180602,0.170828173
3250,0,0.014013378,0.294119898
3251,0,0.013745819,0.122692244
3252,1,0.014213836,0.153704665
3253,0,0.015317726,0.149833164
3254,1,0.015229682,0.147604462
3255,0,0.014046823,0.113991888
3256,0,0.014147157,0.384657369
3257,0,0.014180602,0.614615736
3258,0,0.014247492,0.177729446
3259,0,0.014448161,0.241331271
3260,0,0.014916388,0.107149261
3261,0,0.014548495,0.118134083
3262,0,0.014849498,0.174147631
3263,0,0.014983278,0.154113347
3264,0,0.013645485,0.318017965
3265,0,0.014347826,0.124486375
3266,0,0.014849498,0.187069603
3267,0,0.012541806,0.171730362
3268,1,0.013789954,0.122036376
3269,0,0.014916388,0.146586446
3270,0,0.013578595,0.134864489
3271,0,0.014381271,0.167848689
3272,0,0.014381271,0.149333013
3273,0,0.015050167,0.146158599
3274,0,0.011571906,0.158184276
3275,0,0.014314381,0.141104735
